Time,Actual Data
2018-02-21 11:00:00.000,0.18
2018-02-21 11:00:00.013,0.11
2018-02-21 11:00:00.026,0.07
2018-02-21 11:00:00.039,0.1
2018-02-21 11:00:00.052,0.09
2018-02-21 11:00:00.065,0.09
2018-02-21 11:00:00.078,0.15
2018-02-21 11:00:00.091,0.11
2018-02-21 11:00:00.104,0.14
2018-02-21 11:00:00.117,0.16
2018-02-21 11:00:00.130,0.19
2018-02-21 11:00:00.143,0.12
2018-02-21 11:00:00.156,0.13
2018-02-21 11:00:00.169,0.09
2018-02-21 11:00:00.182,0.07
2018-02-21 11:00:00.195,0.11
2018-02-21 11:00:00.208,0.08
2018-02-21 11:00:00.221,0.09
2018-02-21 11:00:00.234,0.07
2018-02-21 11:00:00.247,0.11
2018-02-21 11:00:00.260,0.15
2018-02-21 11:00:00.273,0.14
2018-02-21 11:00:00.286,0.22
2018-02-21 11:00:00.299,0.23
2018-02-21 11:00:00.312,0.08
2018-02-21 11:00:00.325,0.1
2018-02-21 11:00:00.338,0.16
2018-02-21 11:00:00.351,0.14
2018-02-21 11:00:00.364,0.64
2018-02-21 11:00:00.377,0.3
2018-02-21 11:00:00.390,0.44
2018-02-21 11:00:00.403,0.65
2018-02-21 11:00:00.416,0.8
2018-02-21 11:00:00.429,0.35
2018-02-21 11:00:00.442,0.13
2018-02-21 11:00:00.455,0.21
2018-02-21 11:00:00.468,0.1
2018-02-21 11:00:00.481,0.12
2018-02-21 11:00:00.494,0.1
2018-02-21 11:00:00.507,0.25
2018-02-21 11:00:00.520,0.28
2018-02-21 11:00:00.533,0.2
2018-02-21 11:00:00.546,0.15
2018-02-21 11:00:00.559,0.15
2018-02-21 11:00:00.572,0.12
2018-02-21 11:00:00.585,0.19
2018-02-21 11:00:00.598,0.12
2018-02-21 11:00:00.611,0.15
2018-02-21 11:00:00.624,0.22
2018-02-21 11:00:00.637,0.17
2018-02-21 11:00:00.650,0.35
2018-02-21 11:00:00.663,0.35
2018-02-21 11:00:00.676,0.28
2018-02-21 11:00:00.689,0.66
2018-02-21 11:00:00.702,0.34
2018-02-21 11:00:00.715,0.34
2018-02-21 11:00:00.728,0.32
2018-02-21 11:00:00.741,0.57
2018-02-21 11:00:00.754,0.18
2018-02-21 11:00:00.767,0.4
2018-02-21 11:00:00.780,0.15
2018-02-21 11:00:00.793,0.26
2018-02-21 11:00:00.806,0.11
2018-02-21 11:00:00.819,0.64
2018-02-21 11:00:00.832,0.54
