Time,Actual Data
2018-02-21 11:00:00.000,0.14
2018-02-21 11:00:00.013,0.32
2018-02-21 11:00:00.026,0.14
2018-02-21 11:00:00.039,0.14
2018-02-21 11:00:00.052,0.11
2018-02-21 11:00:00.065,0.23
2018-02-21 11:00:00.078,0.24
2018-02-21 11:00:00.091,0.24
2018-02-21 11:00:00.104,0.19
2018-02-21 11:00:00.117,0.47
2018-02-21 11:00:00.130,0.18
2018-02-21 11:00:00.143,0.23
2018-02-21 11:00:00.156,0.11
2018-02-21 11:00:00.169,0.12
2018-02-21 11:00:00.182,0.27
2018-02-21 11:00:00.195,0.15
2018-02-21 11:00:00.208,0.17
2018-02-21 11:00:00.221,0.25
2018-02-21 11:00:00.234,0.21
2018-02-21 11:00:00.247,0.27
2018-02-21 11:00:00.260,0.27
2018-02-21 11:00:00.273,0.13
2018-02-21 11:00:00.286,0.13
2018-02-21 11:00:00.299,0.22
2018-02-21 11:00:00.312,0.25
2018-02-21 11:00:00.325,0.16
2018-02-21 11:00:00.338,0.17
2018-02-21 11:00:00.351,0.16
2018-02-21 11:00:00.364,0.23
2018-02-21 11:00:00.377,0.15
2018-02-21 11:00:00.390,0.25
2018-02-21 11:00:00.403,0.18
2018-02-21 11:00:00.416,0.14
2018-02-21 11:00:00.429,0.12
2018-02-21 11:00:00.442,0.18
2018-02-21 11:00:00.455,0.16
2018-02-21 11:00:00.468,0.31
2018-02-21 11:00:00.481,0.4
2018-02-21 11:00:00.494,0.29
2018-02-21 11:00:00.507,0.22
2018-02-21 11:00:00.520,0.28
2018-02-21 11:00:00.533,0.34
2018-02-21 11:00:00.546,0.18
2018-02-21 11:00:00.559,0.25
2018-02-21 11:00:00.572,0.18
2018-02-21 11:00:00.585,0.26
2018-02-21 11:00:00.598,0.23
2018-02-21 11:00:00.611,0.25
2018-02-21 11:00:00.624,0.38
2018-02-21 11:00:00.637,0.64
2018-02-21 11:00:00.650,0.74
2018-02-21 11:00:00.663,0.16
2018-02-21 11:00:00.676,0.25
2018-02-21 11:00:00.689,0.27
2018-02-21 11:00:00.702,0.19
2018-02-21 11:00:00.715,0.12
2018-02-21 11:00:00.728,0.23
2018-02-21 11:00:00.741,0.25
2018-02-21 11:00:00.754,0.35
2018-02-21 11:00:00.767,0.28
2018-02-21 11:00:00.780,0.29
2018-02-21 11:00:00.793,0.17
2018-02-21 11:00:00.806,0.22
2018-02-21 11:00:00.819,0.11
2018-02-21 11:00:00.832,0.12
2018-02-21 11:00:00.845,0.19
2018-02-21 11:00:00.858,0.2
2018-02-21 11:00:00.871,0.22
2018-02-21 11:00:00.884,0.22
2018-02-21 11:00:00.897,0.27
2018-02-21 11:00:00.910,0.19
2018-02-21 11:00:00.923,0.18
2018-02-21 11:00:00.936,0.29
2018-02-21 11:00:00.949,0.18
2018-02-21 11:00:00.962,0.16
2018-02-21 11:00:00.975,0.12
2018-02-21 11:00:00.988,0.11
2018-02-21 11:00:01.001,0.31
2018-02-21 11:00:01.014,0.14
2018-02-21 11:00:01.027,0.13
2018-02-21 11:00:01.040,0.24
2018-02-21 11:00:01.053,0.09
2018-02-21 11:00:01.066,0.13
2018-02-21 11:00:01.079,0.14
2018-02-21 11:00:01.092,0.1
2018-02-21 11:00:01.105,0.15
2018-02-21 11:00:01.118,0.11
2018-02-21 11:00:01.131,0.25
2018-02-21 11:00:01.144,0.36
2018-02-21 11:00:01.157,0.18
2018-02-21 11:00:01.170,0.27
2018-02-21 11:00:01.183,0.26
2018-02-21 11:00:01.196,0.2
2018-02-21 11:00:01.209,0.32
2018-02-21 11:00:01.222,0.37
2018-02-21 11:00:01.235,0.21
2018-02-21 11:00:01.248,0.11
2018-02-21 11:00:01.261,0.2
2018-02-21 11:00:01.274,0.13
2018-02-21 11:00:01.287,0.09
2018-02-21 11:00:01.300,0.16
2018-02-21 11:00:01.313,0.09
2018-02-21 11:00:01.326,0.19
2018-02-21 11:00:01.339,0.3
2018-02-21 11:00:01.352,0.25
2018-02-21 11:00:01.365,0.22
2018-02-21 11:00:01.378,0.19
2018-02-21 11:00:01.391,0.13
2018-02-21 11:00:01.404,0.37
2018-02-21 11:00:01.417,0.29
2018-02-21 11:00:01.430,0.35
2018-02-21 11:00:01.443,0.11
2018-02-21 11:00:01.456,0.18
2018-02-21 11:00:01.469,0.16
2018-02-21 11:00:01.482,0.26
2018-02-21 11:00:01.495,0.2
2018-02-21 11:00:01.508,0.29
2018-02-21 11:00:01.521,0.29
2018-02-21 11:00:01.534,0.53
2018-02-21 11:00:01.547,0.12
2018-02-21 11:00:01.560,0.15
2018-02-21 11:00:01.573,0.09
2018-02-21 11:00:01.586,0.28
2018-02-21 11:00:01.599,0.38
2018-02-21 11:00:01.612,0.24
2018-02-21 11:00:01.625,0.12
2018-02-21 11:00:01.638,0.19
2018-02-21 11:00:01.651,0.27
2018-02-21 11:00:01.664,0.2
2018-02-21 11:00:01.677,0.39
2018-02-21 11:00:01.690,0.21
2018-02-21 11:00:01.703,0.53
2018-02-21 11:00:01.716,0.38
2018-02-21 11:00:01.729,0.27
2018-02-21 11:00:01.742,0.3
2018-02-21 11:00:01.755,0.3
2018-02-21 11:00:01.768,0.22
2018-02-21 11:00:01.781,0.16
2018-02-21 11:00:01.794,0.31
2018-02-21 11:00:01.807,0.17
2018-02-21 11:00:01.820,0.11
2018-02-21 11:00:01.833,0.08
2018-02-21 11:00:01.846,0.11
2018-02-21 11:00:01.859,0.1
2018-02-21 11:00:01.872,0.46
2018-02-21 11:00:01.885,0.1
2018-02-21 11:00:01.898,0.11
2018-02-21 11:00:01.911,0.69
2018-02-21 11:00:01.924,0.27
2018-02-21 11:00:01.937,0.22
