Time,Actual Data
2018-02-21 10:58:00.000,0.09
2018-02-21 10:58:00.013,0.08
2018-02-21 10:58:00.026,0.11
2018-02-21 10:58:00.039,0.15
2018-02-21 10:58:00.052,0.15
2018-02-21 10:58:00.065,0.08
2018-02-21 10:58:00.078,0.17
2018-02-21 10:58:00.091,0.16
2018-02-21 10:58:00.104,0.11
2018-02-21 10:58:00.117,0.1
2018-02-21 10:58:00.130,0.12
2018-02-21 10:58:00.143,0.11
2018-02-21 10:58:00.156,0.18
2018-02-21 10:58:00.169,0.16
2018-02-21 10:58:00.182,0.33
2018-02-21 10:58:00.195,0.15
2018-02-21 10:58:00.208,0.25
2018-02-21 10:58:00.221,0.22
2018-02-21 10:58:00.234,0.24
2018-02-21 10:58:00.247,0.19
2018-02-21 10:58:00.260,0.08
2018-02-21 10:58:00.273,0.22
2018-02-21 10:58:00.286,0.13
2018-02-21 10:58:00.299,0.46
2018-02-21 10:58:00.312,0.11
2018-02-21 10:58:00.325,0.14
2018-02-21 10:58:00.338,0.21
2018-02-21 10:58:00.351,0.29
2018-02-21 10:58:00.364,0.23
2018-02-21 10:58:00.377,0.19
2018-02-21 10:58:00.390,0.15
2018-02-21 10:58:00.403,0.27
2018-02-21 10:58:00.416,0.23
2018-02-21 10:58:00.429,0.16
2018-02-21 10:58:00.442,0.24
2018-02-21 10:58:00.455,0.11
2018-02-21 10:58:00.468,0.2
2018-02-21 10:58:00.481,0.1
2018-02-21 10:58:00.494,0.2
2018-02-21 10:58:00.507,0.38
2018-02-21 10:58:00.520,0.17
2018-02-21 10:58:00.533,0.33
2018-02-21 10:58:00.546,0.24
2018-02-21 10:58:00.559,0.21
2018-02-21 10:58:00.572,0.14
2018-02-21 10:58:00.585,0.13
2018-02-21 10:58:00.598,0.17
2018-02-21 10:58:00.611,0.14
2018-02-21 10:58:00.624,0.13
2018-02-21 10:58:00.637,0.15
2018-02-21 10:58:00.650,0.21
2018-02-21 10:58:00.663,0.07
