Time,Actual Data
2018-02-21 11:00:00.000,0.1
2018-02-21 11:00:00.013,0.21
2018-02-21 11:00:00.026,0.09
2018-02-21 11:00:00.039,0.07
2018-02-21 11:00:00.052,0.09
2018-02-21 11:00:00.065,0.1
2018-02-21 11:00:00.078,0.12
2018-02-21 11:00:00.091,0.09
2018-02-21 11:00:00.104,0.12
2018-02-21 11:00:00.117,0.07
2018-02-21 11:00:00.130,0.12
2018-02-21 11:00:00.143,1.76
2018-02-21 11:00:00.156,0.3
2018-02-21 11:00:00.169,0.1
2018-02-21 11:00:00.182,0.13
2018-02-21 11:00:00.195,0.06
2018-02-21 11:00:00.208,0.09
2018-02-21 11:00:00.221,0.08
2018-02-21 11:00:00.234,0.08
2018-02-21 11:00:00.247,0.08
2018-02-21 11:00:00.260,0.1
2018-02-21 11:00:00.273,0.14
2018-02-21 11:00:00.286,0.27
2018-02-21 11:00:00.299,0.23
2018-02-21 11:00:00.312,0.08
2018-02-21 11:00:00.325,0.07
2018-02-21 11:00:00.338,0.1
2018-02-21 11:00:00.351,0.45
2018-02-21 11:00:00.364,0.31
2018-02-21 11:00:00.377,0.15
2018-02-21 11:00:00.390,0.16
2018-02-21 11:00:00.403,0.7
2018-02-21 11:00:00.416,0.35
2018-02-21 11:00:00.429,0.4
2018-02-21 11:00:00.442,0.53
2018-02-21 11:00:00.455,0.16
2018-02-21 11:00:00.468,0.16
2018-02-21 11:00:00.481,0.19
2018-02-21 11:00:00.494,0.08
2018-02-21 11:00:00.507,0.29
2018-02-21 11:00:00.520,0.17
2018-02-21 11:00:00.533,0.16
2018-02-21 11:00:00.546,0.16
2018-02-21 11:00:00.559,0.12
2018-02-21 11:00:00.572,0.08
2018-02-21 11:00:00.585,0.27
2018-02-21 11:00:00.598,0.08
2018-02-21 11:00:00.611,0.1
2018-02-21 11:00:00.624,0.18
2018-02-21 11:00:00.637,0.32
2018-02-21 11:00:00.650,0.27
2018-02-21 11:00:00.663,0.45
2018-02-21 11:00:00.676,0.46
2018-02-21 11:00:00.689,0.46
2018-02-21 11:00:00.702,0.2
2018-02-21 11:00:00.715,0.34
2018-02-21 11:00:00.728,0.36
2018-02-21 11:00:00.741,0.29
2018-02-21 11:00:00.754,0.41
2018-02-21 11:00:00.767,0.73
2018-02-21 11:00:00.780,0.15
2018-02-21 11:00:00.793,0.13
2018-02-21 11:00:00.806,0.2
2018-02-21 11:00:00.819,0.14
2018-02-21 11:00:00.832,0.42
2018-02-21 11:00:00.845,0.32
2018-02-21 11:00:00.858,0.13
2018-02-21 11:00:00.871,0.15
2018-02-21 11:00:00.884,0.35
2018-02-21 11:00:00.897,0.14
2018-02-21 11:00:00.910,0.13
2018-02-21 11:00:00.923,0.41
2018-02-21 11:00:00.936,0.88
2018-02-21 11:00:00.949,0.95
2018-02-21 11:00:00.962,0.67
2018-02-21 11:00:00.975,0.28
2018-02-21 11:00:00.988,0.34
2018-02-21 11:00:01.001,0.38
2018-02-21 11:00:01.014,0.26
2018-02-21 11:00:01.027,0.36
2018-02-21 11:00:01.040,0.26
2018-02-21 11:00:01.053,0.9
2018-02-21 11:00:01.066,1.34
2018-02-21 11:00:01.079,0.42
2018-02-21 11:00:01.092,0.26
2018-02-21 11:00:01.105,0.1
2018-02-21 11:00:01.118,0.11
2018-02-21 11:00:01.131,0.14
2018-02-21 11:00:01.144,0.22
2018-02-21 11:00:01.157,0.34
2018-02-21 11:00:01.170,0.36
2018-02-21 11:00:01.183,0.15
2018-02-21 11:00:01.196,0.4
