Time,Actual Data
2018-02-21 10:56:00.000,0.07
2018-02-21 10:56:00.013,0.12
2018-02-21 10:56:00.026,0.09
2018-02-21 10:56:00.039,0.07
2018-02-21 10:56:00.052,0.08
2018-02-21 10:56:00.065,0.21
2018-02-21 10:56:00.078,0.14
2018-02-21 10:56:00.091,0.34
2018-02-21 10:56:00.104,0.25
2018-02-21 10:56:00.117,0.11
2018-02-21 10:56:00.130,0.13
2018-02-21 10:56:00.143,0.12
2018-02-21 10:56:00.156,0.11
2018-02-21 10:56:00.169,0.99
2018-02-21 10:56:00.182,0.07
2018-02-21 10:56:00.195,0.08
2018-02-21 10:56:00.208,0.12
2018-02-21 10:56:00.221,0.18
2018-02-21 10:56:00.234,0.17
2018-02-21 10:56:00.247,0.09
2018-02-21 10:56:00.260,0.17
2018-02-21 10:56:00.273,0.19
2018-02-21 10:56:00.286,0.12
2018-02-21 10:56:00.299,0.29
2018-02-21 10:56:00.312,0.13
2018-02-21 10:56:00.325,0.16
2018-02-21 10:56:00.338,0.15
2018-02-21 10:56:00.351,0.12
2018-02-21 10:56:00.364,0.15
2018-02-21 10:56:00.377,0.33
2018-02-21 10:56:00.390,0.31
2018-02-21 10:56:00.403,0.14
2018-02-21 10:56:00.416,0.25
2018-02-21 10:56:00.429,0.22
2018-02-21 10:56:00.442,0.21
2018-02-21 10:56:00.455,0.19
2018-02-21 10:56:00.468,0.32
2018-02-21 10:56:00.481,0.43
2018-02-21 10:56:00.494,0.21
2018-02-21 10:56:00.507,0.21
2018-02-21 10:56:00.520,0.17
2018-02-21 10:56:00.533,0.15
2018-02-21 10:56:00.546,0.2
2018-02-21 10:56:00.559,0.37
2018-02-21 10:56:00.572,0.31
2018-02-21 10:56:00.585,0.27
2018-02-21 10:56:00.598,0.28
2018-02-21 10:56:00.611,0.23
2018-02-21 10:56:00.624,0.27
2018-02-21 10:56:00.637,0.27
2018-02-21 10:56:00.650,0.42
2018-02-21 10:56:00.663,0.2
2018-02-21 10:56:00.676,0.51
2018-02-21 10:56:00.689,0.19
2018-02-21 10:56:00.702,0.21
2018-02-21 10:56:00.715,0.29
2018-02-21 10:56:00.728,0.3
2018-02-21 10:56:00.741,0.4
2018-02-21 10:56:00.754,0.19
2018-02-21 10:56:00.767,0.19
2018-02-21 10:56:00.780,0.34
2018-02-21 10:56:00.793,0.27
2018-02-21 10:56:00.806,0.2
2018-02-21 10:56:00.819,0.32
2018-02-21 10:56:00.832,0.19
2018-02-21 10:56:00.845,0.2
2018-02-21 10:56:00.858,0.44
2018-02-21 10:56:00.871,0.32
2018-02-21 10:56:00.884,0.19
2018-02-21 10:56:00.897,0.19
2018-02-21 10:56:00.910,0.28
2018-02-21 10:56:00.923,0.28
2018-02-21 10:56:00.936,0.31
2018-02-21 10:56:00.949,0.38
2018-02-21 10:56:00.962,0.27
2018-02-21 10:56:00.975,0.16
2018-02-21 10:56:00.988,0.24
2018-02-21 10:56:01.001,0.29
2018-02-21 10:56:01.014,0.42
2018-02-21 10:56:01.027,0.24
2018-02-21 10:56:01.040,0.26
2018-02-21 10:56:01.053,0.3
2018-02-21 10:56:01.066,0.26
2018-02-21 10:56:01.079,0.26
2018-02-21 10:56:01.092,0.25
2018-02-21 10:56:01.105,0.18
2018-02-21 10:56:01.118,0.55
2018-02-21 10:56:01.131,0.33
2018-02-21 10:56:01.144,0.22
2018-02-21 10:56:01.157,0.38
2018-02-21 10:56:01.170,0.39
2018-02-21 10:56:01.183,0.49
2018-02-21 10:56:01.196,0.47
2018-02-21 10:56:01.209,0.43
2018-02-21 10:56:01.222,0.27
2018-02-21 10:56:01.235,0.42
2018-02-21 10:56:01.248,0.58
2018-02-21 10:56:01.261,0.53
2018-02-21 10:56:01.274,0.3
2018-02-21 10:56:01.287,0.15
2018-02-21 10:56:01.300,0.22
2018-02-21 10:56:01.313,0.2
2018-02-21 10:56:01.326,0.21
2018-02-21 10:56:01.339,0.12
2018-02-21 10:56:01.352,0.24
2018-02-21 10:56:01.365,0.36
2018-02-21 10:56:01.378,0.5
2018-02-21 10:56:01.391,0.46
2018-02-21 10:56:01.404,0.51
2018-02-21 10:56:01.417,0.35
2018-02-21 10:56:01.430,0.26
2018-02-21 10:56:01.443,0.29
2018-02-21 10:56:01.456,0.22
2018-02-21 10:56:01.469,0.36
2018-02-21 10:56:01.482,0.52
2018-02-21 10:56:01.495,0.35
2018-02-21 10:56:01.508,0.32
2018-02-21 10:56:01.521,0.22
2018-02-21 10:56:01.534,0.34
2018-02-21 10:56:01.547,0.34
2018-02-21 10:56:01.560,0.23
2018-02-21 10:56:01.573,0.19
2018-02-21 10:56:01.586,0.43
2018-02-21 10:56:01.599,0.29
2018-02-21 10:56:01.612,0.2
2018-02-21 10:56:01.625,0.36
2018-02-21 10:56:01.638,0.25
2018-02-21 10:56:01.651,0.37
2018-02-21 10:56:01.664,0.47
2018-02-21 10:56:01.677,0.54
2018-02-21 10:56:01.690,0.33
2018-02-21 10:56:01.703,0.47
2018-02-21 10:56:01.716,0.28
2018-02-21 10:56:01.729,0.34
2018-02-21 10:56:01.742,0.43
2018-02-21 10:56:01.755,0.38
2018-02-21 10:56:01.768,0.46
2018-02-21 10:56:01.781,0.32
2018-02-21 10:56:01.794,0.9
2018-02-21 10:56:01.807,0.19
2018-02-21 10:56:01.820,0.36
2018-02-21 10:56:01.833,0.33
2018-02-21 10:56:01.846,0.29
2018-02-21 10:56:01.859,0.24
2018-02-21 10:56:01.872,0.23
2018-02-21 10:56:01.885,0.3
2018-02-21 10:56:01.898,0.23
2018-02-21 10:56:01.911,0.25
2018-02-21 10:56:01.924,0.15
2018-02-21 10:56:01.937,0.23
2018-02-21 10:56:01.950,0.44
2018-02-21 10:56:01.963,0.35
2018-02-21 10:56:01.976,0.43
2018-02-21 10:56:01.989,0.33
2018-02-21 10:56:02.002,0.31
2018-02-21 10:56:02.015,0.65
2018-02-21 10:56:02.028,0.62
2018-02-21 10:56:02.041,0.49
2018-02-21 10:56:02.054,0.37
2018-02-21 10:56:02.067,0.21
2018-02-21 10:56:02.080,0.43
2018-02-21 10:56:02.093,0.44
2018-02-21 10:56:02.106,0.31
2018-02-21 10:56:02.119,0.23
2018-02-21 10:56:02.132,0.24
2018-02-21 10:56:02.145,0.45
2018-02-21 10:56:02.158,0.22
2018-02-21 10:56:02.171,0.32
2018-02-21 10:56:02.184,0.25
2018-02-21 10:56:02.197,0.19
2018-02-21 10:56:02.210,0.32
2018-02-21 10:56:02.223,0.17
2018-02-21 10:56:02.236,0.4
2018-02-21 10:56:02.249,0.27
2018-02-21 10:56:02.262,0.31
2018-02-21 10:56:02.275,0.8
2018-02-21 10:56:02.288,0.29
2018-02-21 10:56:02.301,0.23
2018-02-21 10:56:02.314,0.6
2018-02-21 10:56:02.327,0.84
2018-02-21 10:56:02.340,0.33
2018-02-21 10:56:02.353,0.31
2018-02-21 10:56:02.366,0.19
2018-02-21 10:56:02.379,0.18
2018-02-21 10:56:02.392,0.12
2018-02-21 10:56:02.405,0.21
2018-02-21 10:56:02.418,0.32
2018-02-21 10:56:02.431,0.19
2018-02-21 10:56:02.444,0.23
2018-02-21 10:56:02.457,0.17
2018-02-21 10:56:02.470,0.29
2018-02-21 10:56:02.483,0.26
2018-02-21 10:56:02.496,0.34
2018-02-21 10:56:02.509,0.13
2018-02-21 10:56:02.522,0.23
2018-02-21 10:56:02.535,0.33
2018-02-21 10:56:02.548,0.55
2018-02-21 10:56:02.561,0.34
2018-02-21 10:56:02.574,0.26
2018-02-21 10:56:02.587,0.08
2018-02-21 10:56:02.600,0.34
2018-02-21 10:56:02.613,0.19
2018-02-21 10:56:02.626,0.23
2018-02-21 10:56:02.639,0.28
2018-02-21 10:56:02.652,0.28
2018-02-21 10:56:02.665,0.5
2018-02-21 10:56:02.678,0.22
2018-02-21 10:56:02.691,0.26
2018-02-21 10:56:02.704,0.2
2018-02-21 10:56:02.717,0.22
2018-02-21 10:56:02.730,0.14
2018-02-21 10:56:02.743,0.23
2018-02-21 10:56:02.756,0.13
2018-02-21 10:56:02.769,0.39
2018-02-21 10:56:02.782,0.15
2018-02-21 10:56:02.795,0.32
2018-02-21 10:56:02.808,0.33
2018-02-21 10:56:02.821,0.22
2018-02-21 10:56:02.834,0.42
2018-02-21 10:56:02.847,0.16
2018-02-21 10:56:02.860,0.35
2018-02-21 10:56:02.873,0.37
2018-02-21 10:56:02.886,0.41
2018-02-21 10:56:02.899,0.21
2018-02-21 10:56:02.912,0.42
2018-02-21 10:56:02.925,0.45
2018-02-21 10:56:02.938,0.17
2018-02-21 10:56:02.951,0.28
2018-02-21 10:56:02.964,0.14
2018-02-21 10:56:02.977,0.15
2018-02-21 10:56:02.990,0.2
2018-02-21 10:56:03.003,0.13
2018-02-21 10:56:03.016,0.2
2018-02-21 10:56:03.029,0.36
2018-02-21 10:56:03.042,0.15
2018-02-21 10:56:03.055,0.18
2018-02-21 10:56:03.068,0.2
2018-02-21 10:56:03.081,0.24
2018-02-21 10:56:03.094,0.2
2018-02-21 10:56:03.107,0.08
2018-02-21 10:56:03.120,0.21
2018-02-21 10:56:03.133,0.19
2018-02-21 10:56:03.146,0.17
2018-02-21 10:56:03.159,0.21
2018-02-21 10:56:03.172,0.27
2018-02-21 10:56:03.185,0.27
2018-02-21 10:56:03.198,0.22
2018-02-21 10:56:03.211,0.26
2018-02-21 10:56:03.224,0.27
