Time,Actual Data
2025-06-19 00:00:00.900,3.2216940184809500
2025-06-19 00:00:01.000,2.4755085686499000
2025-06-19 00:00:01.100,2.721390195173190
2025-06-19 00:00:01.200,3.6646978012094800
2025-06-19 00:00:01.300,1.73156289244926
2025-06-19 00:00:01.400,2.1276483813659100
2025-06-19 00:00:01.500,3.4827974426337600
2025-06-19 00:00:01.600,3.208808507175650
2025-06-19 00:00:01.700,4.695780732814590
2025-06-19 00:00:01.800,3.6161111868088900
2025-06-19 00:00:01.900,3.2365787281059700
2025-06-19 00:00:02.000,6.220931350397320
2025-06-19 00:00:02.100,4.6171395051566200
2025-06-19 00:00:02.200,4.978964458331370
2025-06-19 00:00:02.300,3.5358253203589300
2025-06-19 00:00:02.400,4.445750917616180
2025-06-19 00:00:02.500,5.110922589709870
2025-06-19 00:00:02.600,3.8391400647190600
2025-06-19 00:00:02.700,5.336271524918060
2025-06-19 00:00:02.800,4.3107975637246400
2025-06-19 00:00:02.900,4.551222055849880
2025-06-19 00:00:03.000,4.153575969246370
2025-06-19 00:00:03.100,6.501160613950190
2025-06-19 00:00:03.200,4.510638037592160
2025-06-19 00:00:03.300,3.323822471263420
2025-06-19 00:00:03.400,5.044184539613260
2025-06-19 00:00:03.500,2.824241321903720
2025-06-19 00:00:03.600,4.061429808883700
2025-06-19 00:00:03.700,1.6851730132272800
2025-06-19 00:00:03.800,2.0945494807450100
2025-06-19 00:00:03.900,3.383981184612570
2025-06-19 00:00:04.000,3.6773928414577800
2025-06-19 00:00:04.100,2.8505022560849500
2025-06-19 00:00:04.200,2.2931200881203400
2025-06-19 00:00:04.300,1.8277927622360800
2025-06-19 00:00:04.400,0.36210077305596100
2025-06-19 00:00:04.500,0.8252407634800290
2025-06-19 00:00:04.600,0.7828106648644840
2025-06-19 00:00:04.700,1.9940287991475400
2025-06-19 00:00:04.800,0.9702844573899820
2025-06-19 00:00:04.900,-1.4490875577161700
2025-06-19 00:00:05.000,0.3240839693947960
2025-06-19 00:00:05.100,-0.6990348780628850
2025-06-19 00:00:05.200,-1.3035881681274800
2025-06-19 00:00:05.300,-0.325230284087756
2025-06-19 00:00:05.400,-0.2124499133283240
2025-06-19 00:00:05.500,-0.6138048527585380
2025-06-19 00:00:05.600,-2.67984028664603
2025-06-19 00:00:05.700,-2.438108833676580
2025-06-19 00:00:05.800,-2.077504939105010
2025-06-19 00:00:05.900,-1.7035888477726200
2025-06-19 00:00:06.000,-3.418100499307660
2025-06-19 00:00:06.100,-3.372778925407270
2025-06-19 00:00:06.200,-4.529070503649470
2025-06-19 00:00:06.300,-4.84104976118773
2025-06-19 00:00:06.400,-3.040040391484750
2025-06-19 00:00:06.500,-2.6888449433039100
2025-06-19 00:00:06.600,-4.29364974909041
2025-06-19 00:00:06.700,-3.378000502327290
2025-06-19 00:00:06.800,-4.162499237282470
2025-06-19 00:00:06.900,-5.294002184046380
2025-06-19 00:00:07.000,-4.393886975967350
2025-06-19 00:00:07.100,-3.304879239177190
2025-06-19 00:00:07.200,-4.947262292753400
2025-06-19 00:00:07.300,-3.3959298507583800
2025-06-19 00:00:07.400,-7.609878746231100
2025-06-19 00:00:07.500,-4.178097495624780
2025-06-19 00:00:07.600,-4.903086573903190
2025-06-19 00:00:07.700,-5.259580857038260
2025-06-19 00:00:07.800,-4.819675477107940
2025-06-19 00:00:07.900,-6.830484720244050
2025-06-19 00:00:08.000,-4.97495446931328
2025-06-19 00:00:08.100,-4.291769857929510
2025-06-19 00:00:08.200,-3.0462412175885800
2025-06-19 00:00:08.300,-4.899803618492960
2025-06-19 00:00:08.400,-5.030133230403260
2025-06-19 00:00:08.500,-4.546842015459280
2025-06-19 00:00:08.600,-2.9371640961768700
2025-06-19 00:00:08.700,-3.31609202744737
2025-06-19 00:00:08.800,-3.95249573341048
2025-06-19 00:00:08.900,-2.673852515630090
2025-06-19 00:00:09.000,-2.8418487121143300
2025-06-19 00:00:09.100,-1.710488984362100
2025-06-19 00:00:09.200,-3.110821464385930
2025-06-19 00:00:09.300,-2.456558604423130
2025-06-19 00:00:09.400,-2.232730916555550
2025-06-19 00:00:09.500,-3.0085999200068600
2025-06-19 00:00:09.600,-0.9473291587596960
2025-06-19 00:00:09.700,-0.6758513007487300
2025-06-19 00:00:09.800,-0.6215527111790580
2025-06-19 00:00:09.900,-0.5485397310217130
2025-06-19 00:00:10.000,18.584629257949600
2025-06-19 00:00:10.100,-0.10669272511879100
2025-06-19 00:00:10.200,0.2839516512947560
2025-06-19 00:00:10.300,0.13462930370700600
2025-06-19 00:00:10.400,1.0821637241582700
2025-06-19 00:00:10.500,1.9491358286892700
2025-06-19 00:00:10.600,3.7268086646339200
2025-06-19 00:00:10.700,2.303474270657210
2025-06-19 00:00:10.800,2.666318761231340
2025-06-19 00:00:10.900,2.604688059128820
2025-06-19 00:00:11.000,1.020155046163320
2025-06-19 00:00:11.100,3.1606060732942300
2025-06-19 00:00:11.200,3.482965739584470
2025-06-19 00:00:11.300,6.108085249592350
2025-06-19 00:00:11.400,3.6602052490978200
2025-06-19 00:00:11.500,4.346632314208350
2025-06-19 00:00:11.600,4.186927857804830
2025-06-19 00:00:11.700,3.2128553625997900
2025-06-19 00:00:11.800,5.666958076845120
2025-06-19 00:00:11.900,5.4008154621280300
2025-06-19 00:00:12.000,5.546314528518810
2025-06-19 00:00:12.100,3.9335283508484200
2025-06-19 00:00:12.200,6.314230564579540
2025-06-19 00:00:12.300,3.5587224437801100
2025-06-19 00:00:12.400,5.576990735941630
2025-06-19 00:00:12.500,7.190455625809980
2025-06-19 00:00:12.600,3.99959731701067
2025-06-19 00:00:12.700,4.394275776969620
2025-06-19 00:00:12.800,5.011087618731090
2025-06-19 00:00:12.900,4.339440151526960
2025-06-19 00:00:13.000,3.2046191504096400
2025-06-19 00:00:13.100,4.717445404247280
2025-06-19 00:00:13.200,3.4618315486039900
2025-06-19 00:00:13.300,4.855125830854500
2025-06-19 00:00:13.400,3.3022153932762700
2025-06-19 00:00:13.500,5.595019376892280
2025-06-19 00:00:13.600,3.0693129215427100
2025-06-19 00:00:13.700,3.322781620901380
2025-06-19 00:00:13.800,4.236252747013110
2025-06-19 00:00:13.900,1.9562556323094900
2025-06-19 00:00:14.000,3.166386196066500
2025-06-19 00:00:14.100,3.9862767291774100
2025-06-19 00:00:14.200,0.8012851359473460
2025-06-19 00:00:14.300,2.313530316357670
2025-06-19 00:00:14.400,2.1005055576718100
2025-06-19 00:00:14.500,2.3269078436520500
2025-06-19 00:00:14.600,0.006498724946186970
2025-06-19 00:00:14.700,-0.38355004015565700
2025-06-19 00:00:14.800,1.1486077334384200
2025-06-19 00:00:14.900,0.6109372708797530
2025-06-19 00:00:15.000,0.25049285034587800
2025-06-19 00:00:15.100,0.03249561185040360
2025-06-19 00:00:15.200,-1.3066908894000200
2025-06-19 00:00:15.300,-0.7046528757676210
2025-06-19 00:00:15.400,-0.9503769625255930
2025-06-19 00:00:15.500,-2.259436389901100
2025-06-19 00:00:15.600,0.025151747721362100
2025-06-19 00:00:15.700,-1.6550635369135800
2025-06-19 00:00:15.800,-3.6000718677112300
2025-06-19 00:00:15.900,-2.022580366261150
2025-06-19 00:00:16.000,-3.9136079316896900
2025-06-19 00:00:16.100,-2.4000353450010000
2025-06-19 00:00:16.200,-2.264139950636040
2025-06-19 00:00:16.300,-4.465525455458770
2025-06-19 00:00:16.400,-2.88919008463463
2025-06-19 00:00:16.500,-3.632304044938240
2025-06-19 00:00:16.600,-3.399579467515590
2025-06-19 00:00:16.700,-2.4847404175653700
2025-06-19 00:00:16.800,-4.769523378332970
2025-06-19 00:00:16.900,-5.402618593798750
2025-06-19 00:00:17.000,-5.644797011101290
2025-06-19 00:00:17.100,-5.658726090608600
2025-06-19 00:00:17.200,-4.988537963057550
2025-06-19 00:00:17.300,-4.619421531755750
2025-06-19 00:00:17.400,-4.713442842811340
2025-06-19 00:00:17.500,-4.172816750963980
2025-06-19 00:00:17.600,-4.9771317502634500
2025-06-19 00:00:17.700,-3.5070394294150700
2025-06-19 00:00:17.800,-5.1760930868814
2025-06-19 00:00:17.900,-2.122746639053540
2025-06-19 00:00:18.000,-4.129615233710760
2025-06-19 00:00:18.100,-5.506039985857540
2025-06-19 00:00:18.200,-5.595027760391210
2025-06-19 00:00:18.300,-3.899060984976130
2025-06-19 00:00:18.400,-4.445102412835920
2025-06-19 00:00:18.500,-3.331084477782650
2025-06-19 00:00:18.600,-3.379328589305400
2025-06-19 00:00:18.700,-3.717672049763930
2025-06-19 00:00:18.800,-4.269529247711850
2025-06-19 00:00:18.900,-4.701967173429310
2025-06-19 00:00:19.000,-3.385441213529390
2025-06-19 00:00:19.100,-1.8227351805715100
2025-06-19 00:00:19.200,-2.19467462637837
2025-06-19 00:00:19.300,-3.37463523653735
2025-06-19 00:00:19.400,-1.6674418375722
2025-06-19 00:00:19.500,-1.1597675921459000
2025-06-19 00:00:19.600,-2.1273068720254000
2025-06-19 00:00:19.700,-0.7831814669830920
2025-06-19 00:00:19.800,-0.5684574493755200
2025-06-19 00:00:19.900,-1.4569228954771800
2025-06-19 00:00:20.000,0.35778736034828100
2025-06-19 00:00:20.100,0.8747371240148060
2025-06-19 00:00:20.200,1.709717410996800
2025-06-19 00:00:20.300,1.9907086249635300
2025-06-19 00:00:20.400,-0.13421993213280900
2025-06-19 00:00:20.500,0.607259931959612
2025-06-19 00:00:20.600,2.355658030632050
2025-06-19 00:00:20.700,2.6426824087375700
2025-06-19 00:00:20.800,2.923816056814630
2025-06-19 00:00:20.900,6.531865465549710
2025-06-19 00:00:21.000,3.5098167721555300
2025-06-19 00:00:21.100,4.322685588924050
2025-06-19 00:00:21.200,4.376737293136650
2025-06-19 00:00:21.300,4.296234388412860
2025-06-19 00:00:21.400,3.537296969238610
2025-06-19 00:00:21.500,4.804054192368000
2025-06-19 00:00:21.600,3.4488144129725100
2025-06-19 00:00:21.700,4.14471479347931
2025-06-19 00:00:21.800,4.038771714501000
2025-06-19 00:00:21.900,4.730756568827580
2025-06-19 00:00:22.000,7.069941148149280
2025-06-19 00:00:22.100,2.975650613051410
2025-06-19 00:00:22.200,5.5976964440179600
2025-06-19 00:00:22.300,3.347857635382740
2025-06-19 00:00:22.400,4.518201776351920
2025-06-19 00:00:22.500,6.088950596967370
2025-06-19 00:00:22.600,5.054413661236820
2025-06-19 00:00:22.700,3.8828287286430800
2025-06-19 00:00:22.800,4.196132544383480
2025-06-19 00:00:22.900,5.522513554577830
2025-06-19 00:00:23.000,4.024915949758630
2025-06-19 00:00:23.100,4.86534101902323
2025-06-19 00:00:23.200,4.56970710223391
2025-06-19 00:00:23.300,3.7299330526135
2025-06-19 00:00:23.400,6.365583716835400
2025-06-19 00:00:23.500,4.67900399419275
2025-06-19 00:00:23.600,1.8274236272213400
2025-06-19 00:00:23.700,3.831297451876480
2025-06-19 00:00:23.800,2.7609490648750500
2025-06-19 00:00:23.900,4.039553283539670
2025-06-19 00:00:24.000,2.1464055230296700
2025-06-19 00:00:24.100,2.56439753342808
2025-06-19 00:00:24.200,2.9137556494890300
2025-06-19 00:00:24.300,2.994651651995480
2025-06-19 00:00:24.400,0.6403263563676070
2025-06-19 00:00:24.500,1.2105837360337900
2025-06-19 00:00:24.600,0.7685041246633140
2025-06-19 00:00:24.700,0.283577340354909
2025-06-19 00:00:24.800,2.3921204081026200
2025-06-19 00:00:24.900,0.7189343086075150
2025-06-19 00:00:25.000,-1.260883954335040
2025-06-19 00:00:25.100,0.6039093494082050
2025-06-19 00:00:25.200,1.4954900291911100
2025-06-19 00:00:25.300,0.09555868762252330
2025-06-19 00:00:25.400,-2.7628194017782900
2025-06-19 00:00:25.500,-2.0293190447409800
2025-06-19 00:00:25.600,-0.5737116142367710
2025-06-19 00:00:25.700,-2.8365659234441500
2025-06-19 00:00:25.800,-1.9649489423623500
2025-06-19 00:00:25.900,-1.9044999214656500
2025-06-19 00:00:26.000,-3.8658567330404500
2025-06-19 00:00:26.100,-3.2466453048052400
2025-06-19 00:00:26.200,-6.664002869712520
2025-06-19 00:00:26.300,-4.669230778441340
2025-06-19 00:00:26.400,-4.105134365272110
2025-06-19 00:00:26.500,-5.29286815383959
2025-06-19 00:00:26.600,-2.589228323578440
2025-06-19 00:00:26.700,-5.811674778179950
2025-06-19 00:00:26.800,-4.964179749027080
2025-06-19 00:00:26.900,-4.518141852155170
2025-06-19 00:00:27.000,-3.3140092924096500
2025-06-19 00:00:27.100,-6.278777956822590
2025-06-19 00:00:27.200,-3.7482725014884900
2025-06-19 00:00:27.300,-4.9503404455528000
2025-06-19 00:00:27.400,-5.9716422931893100
2025-06-19 00:00:27.500,-4.53789652573673
2025-06-19 00:00:27.600,-4.791073946567890
2025-06-19 00:00:27.700,-5.560790383731180
2025-06-19 00:00:27.800,-4.8416341686534200
2025-06-19 00:00:27.900,-5.228229402504920
2025-06-19 00:00:28.000,-4.641765236224520
2025-06-19 00:00:28.100,-3.9867517549202100
2025-06-19 00:00:28.200,-2.938118446184740
2025-06-19 00:00:28.300,-5.619348899046170
2025-06-19 00:00:28.400,-2.0886062528538000
2025-06-19 00:00:28.500,-5.997172771397240
2025-06-19 00:00:28.600,-4.0043513089145300
2025-06-19 00:00:28.700,-3.05652593062248
2025-06-19 00:00:28.800,-3.141743661908410
2025-06-19 00:00:28.900,-3.8098194685640400
2025-06-19 00:00:29.000,-3.147048511819640
2025-06-19 00:00:29.100,-3.1721349095538200
2025-06-19 00:00:29.200,-2.9981331274527800
2025-06-19 00:00:29.300,-1.279294360804350
2025-06-19 00:00:29.400,-1.4836072774583400
2025-06-19 00:00:29.500,-2.237994567135400
2025-06-19 00:00:29.600,-0.34384956039102000
2025-06-19 00:00:29.700,-0.6296070520520120
2025-06-19 00:00:29.800,0.1861959510174390
2025-06-19 00:00:29.900,0.3156762442770440
2025-06-19 00:00:30.000,-0.828995010922076
2025-06-19 00:00:30.100,-0.2462284425504080
2025-06-19 00:00:30.200,1.3739597729447900
2025-06-19 00:00:30.300,1.547276838362080
2025-06-19 00:00:30.400,1.2225478418601300
2025-06-19 00:00:30.500,1.662412355183520
2025-06-19 00:00:30.600,3.118287659211820
2025-06-19 00:00:30.700,1.537325068989540
2025-06-19 00:00:30.800,2.9558657516786100
2025-06-19 00:00:30.900,2.4769413224610900
2025-06-19 00:00:31.000,2.721245058235140
2025-06-19 00:00:31.100,4.285896800730640
2025-06-19 00:00:31.200,4.2481518786314800
2025-06-19 00:00:31.300,4.4583527731076900
2025-06-19 00:00:31.400,5.1580450210332800
2025-06-19 00:00:31.500,4.066088813507490
2025-06-19 00:00:31.600,4.903592598805040
2025-06-19 00:00:31.700,4.071266643625860
2025-06-19 00:00:31.800,4.848301614818540
2025-06-19 00:00:31.900,4.518739375073570
2025-06-19 00:00:32.000,4.852278546468490
2025-06-19 00:00:32.100,5.438072831080070
2025-06-19 00:00:32.200,4.093215570409970
2025-06-19 00:00:32.300,7.05296078225785
2025-06-19 00:00:32.400,3.984116260641660
2025-06-19 00:00:32.500,3.785811387212270
2025-06-19 00:00:32.600,6.148244515641430
2025-06-19 00:00:32.700,5.752236200535320
2025-06-19 00:00:32.800,5.535556070695600
2025-06-19 00:00:32.900,5.471261314907440
2025-06-19 00:00:33.000,4.743035808628850
2025-06-19 00:00:33.100,3.7516280579554300
2025-06-19 00:00:33.200,4.5999398205238200
2025-06-19 00:00:33.300,3.704371688707200
2025-06-19 00:00:33.400,5.196759360927830
2025-06-19 00:00:33.500,3.898027590372610
2025-06-19 00:00:33.600,3.0270690170864300
2025-06-19 00:00:33.700,3.3234572954540600
2025-06-19 00:00:33.800,3.835666983919060
2025-06-19 00:00:33.900,2.623395395939480
2025-06-19 00:00:34.000,2.1167058658959400
2025-06-19 00:00:34.100,2.9228211863869000
2025-06-19 00:00:34.200,2.6537349416172900
2025-06-19 00:00:34.300,1.6219532824542300
2025-06-19 00:00:34.400,1.3695844578050800
2025-06-19 00:00:34.500,1.7771349092323700
2025-06-19 00:00:34.600,-0.20463490567305300
2025-06-19 00:00:34.700,-0.4705572014479330
2025-06-19 00:00:34.800,-0.0917780534309316
2025-06-19 00:00:34.900,0.1005054459347220
2025-06-19 00:00:35.000,0.31090756559800900
2025-06-19 00:00:35.100,1.161403619302990
2025-06-19 00:00:35.200,0.23099345538048800
2025-06-19 00:00:35.300,-1.0968451028920600
2025-06-19 00:00:35.400,-1.2624656437269500
2025-06-19 00:00:35.500,-2.547614336512530
2025-06-19 00:00:35.600,-1.8591358994157800
2025-06-19 00:00:35.700,-2.4175550967455000
2025-06-19 00:00:35.800,-2.086049810170500
2025-06-19 00:00:35.900,-3.506364918447300
2025-06-19 00:00:36.000,-2.41957974722119
2025-06-19 00:00:36.100,-1.6543810357408700
2025-06-19 00:00:36.200,-3.531495678100310
2025-06-19 00:00:36.300,-3.243131415008120
2025-06-19 00:00:36.400,-3.1624222221678300
2025-06-19 00:00:36.500,-4.4463054437605800
2025-06-19 00:00:36.600,-3.99754714569966
2025-06-19 00:00:36.700,-4.368940999437520
2025-06-19 00:00:36.800,-4.4264591637812700
2025-06-19 00:00:36.900,-5.421892213296720
2025-06-19 00:00:37.000,-4.730772407216820
2025-06-19 00:00:37.100,-4.344917514397710
2025-06-19 00:00:37.200,-3.460292645848400
2025-06-19 00:00:37.300,-4.001302680487180
2025-06-19 00:00:37.400,-2.836951184629800
2025-06-19 00:00:37.500,-5.76734756288805
2025-06-19 00:00:37.600,-4.11781300542068
2025-06-19 00:00:37.700,-4.777231500834040
2025-06-19 00:00:37.800,-2.7216333204257700
2025-06-19 00:00:37.900,-5.651214090998310
2025-06-19 00:00:38.000,-5.595004423656550
2025-06-19 00:00:38.100,-5.2482750748852800
2025-06-19 00:00:38.200,-6.6480309866399
2025-06-19 00:00:38.300,-4.907288421900080
2025-06-19 00:00:38.400,-4.98077228906377
2025-06-19 00:00:38.500,-3.894691185398530
2025-06-19 00:00:38.600,-3.510810238101790
2025-06-19 00:00:38.700,-1.7686722978911700
2025-06-19 00:00:38.800,-2.4723116914573800
2025-06-19 00:00:38.900,-3.7640236044058400
2025-06-19 00:00:39.000,-3.8373409328107300
2025-06-19 00:00:39.100,-2.1872148033884800
2025-06-19 00:00:39.200,-3.7290015775292100
2025-06-19 00:00:39.300,-0.29743769197100300
2025-06-19 00:00:39.400,-0.6611826427020970
2025-06-19 00:00:39.500,-2.014260623979460
2025-06-19 00:00:39.600,-2.9565839649151500
2025-06-19 00:00:39.700,0.41696580123679000
2025-06-19 00:00:39.800,-0.7412060130741230
2025-06-19 00:00:39.900,0.9238637143269100
2025-06-19 00:00:40.000,-1.594427658794370
2025-06-19 00:00:40.100,-0.2854224253072130
2025-06-19 00:00:40.200,0.6319098675397140
2025-06-19 00:00:40.300,0.9838871666933730
2025-06-19 00:00:40.400,0.793383964345036
2025-06-19 00:00:40.500,2.1679349042222400
2025-06-19 00:00:40.600,0.7730023340407970
2025-06-19 00:00:40.700,1.9865169728040700
2025-06-19 00:00:40.800,2.5290640022204900
2025-06-19 00:00:40.900,3.1935728089537400
2025-06-19 00:00:41.000,3.650541139551250
2025-06-19 00:00:41.100,2.0624778569055700
2025-06-19 00:00:41.200,1.888621358907830
2025-06-19 00:00:41.300,4.922519959005570
2025-06-19 00:00:41.400,4.184880225858540
2025-06-19 00:00:41.500,3.2965984353181800
2025-06-19 00:00:41.600,5.7727916030326
2025-06-19 00:00:41.700,4.497208034512180
2025-06-19 00:00:41.800,5.703432446393930
2025-06-19 00:00:41.900,4.716400910851370
2025-06-19 00:00:42.000,6.8160305063577500
2025-06-19 00:00:42.100,6.598256648086360
2025-06-19 00:00:42.200,4.662472105164370
2025-06-19 00:00:42.300,5.932144457526750
2025-06-19 00:00:42.400,5.635509591726510
2025-06-19 00:00:42.500,6.368631557532350
2025-06-19 00:00:42.600,4.0252101815612500
2025-06-19 00:00:42.700,5.646624966570830
2025-06-19 00:00:42.800,5.969860740493030
2025-06-19 00:00:42.900,3.0841763192200400
2025-06-19 00:00:43.000,3.572024068809990
2025-06-19 00:00:43.100,2.6096502516811600
2025-06-19 00:00:43.200,4.254728427885540
2025-06-19 00:00:43.300,5.099075656015280
2025-06-19 00:00:43.400,5.723996679606100
2025-06-19 00:00:43.500,4.119179752294520
2025-06-19 00:00:43.600,5.481181759450240
2025-06-19 00:00:43.700,2.2647416788921700
2025-06-19 00:00:43.800,1.7193530902882800
2025-06-19 00:00:43.900,3.131572249846820
