PC1,PC2,PC3,target
-2.6653740521548803,0.42977499295644284,0.6330727761503812,0.0
-3.253787580458113,0.04657184259102401,0.9254279464667418,0.0
0.591588646380281,-0.12021243061404908,1.389427039877111,0.0
-0.125573673371168,1.938150393990799,0.7049838566121194,0.0
-1.3155800565995828,0.4966249016271632,-1.2517093349077208,1.0
-0.9652503462018202,-0.5689195750082418,2.089154778658831,0.0
-0.8440125722020986,2.501109082466244,0.5273819431404332,1.0
-1.3410856811734575,1.0158673813496484,-0.7682388855178676,0.0
0.3700137738231175,1.91029185529414,-2.2289347160048085,0.0
-0.7348882374326551,-0.28605318446097605,-0.1812083400927266,0.0
1.131812454709214,-3.041075001297066,1.0774926236167752,0.0
-0.09362579294003881,-1.9679628097454545,-0.8976558593270232,0.0
-1.4536874344245068,-0.11566577135443955,0.12565734413090118,0.0
0.24706923785139634,1.2178557914666512,0.44318928769625615,0.0
1.7340471055022761,-1.730011154620717,0.1489124129900314,0.0
0.6651557889047883,-2.0965326557196016,2.0436460763973807,0.0
1.7703290641436071,0.7336331787608891,-0.06431069950967065,0.0
0.16073687959767438,0.7521751368869359,0.48562633948764405,0.0
0.6205427827416363,-2.785313695621188,-1.2486104180669608,0.0
-2.0136558011827246,1.7910373557677997,0.10056670801376302,0.0
1.3972527887240367,-0.8426427172918526,1.422777689618278,0.0
-2.882600617053059,-2.327341908559105,0.9978436369658958,0.0
-1.551043578752281,0.31192685132118425,-0.8400992788989459,0.0
3.8783246589945355,0.1485674030919356,1.3018278547240432,0.0
0.12994443680485032,1.327795541428231,-2.191637024529031,0.0
-0.37272054223034123,0.683598605577837,-0.4814313414221038,0.0
0.07864865537424684,0.2728276109734474,2.622835708331322,0.0
0.5182541218504627,0.10873115887876164,-1.716206184050021,0.0
-0.5153369157348636,0.7523233011223873,2.094505319191775,0.0
-0.12027483527373406,2.0073863914819463,-0.7522231069784286,1.0
-0.16770618748120722,-0.9358441403475227,-3.6921138649604295,0.0
-0.8479758543337963,-0.39313605773195626,1.222936525871393,0.0
-2.542246792870908,1.7980963553645901,0.41073099843905087,0.0
-0.16973181216735733,0.6835887239023307,-1.3354446132135949,0.0
-0.3634085769929128,2.1850441141540435,-0.17177223483472875,1.0
-1.934894109910404,-0.8719479167117107,-0.7199306441842963,0.0
-1.722653111071559,0.9574058675759533,0.3001898320156051,0.0
-1.610252597845404,0.7589637442211883,-0.9300320760826865,0.0
-0.6344574728692987,0.7139342846761745,-0.3058050130141929,1.0
-0.35743045564373416,-0.849633295497945,0.9968988257765643,0.0
-2.42431443719626,-0.2307766034771286,0.13255278264893386,0.0
-0.323082464962414,-1.7246325447006696,0.5892615978029877,0.0
2.1269376371710815,2.9299079775792434,0.2504556123380998,0.0
0.11264426940909619,-0.5163889420959088,0.6129489688797886,0.0
1.072369211354147,0.923020173831558,0.03925770254567864,1.0
2.2840305222664754,-0.7473679416620344,-0.8019487189106371,1.0
0.8656209450264802,1.2531208419361022,-0.8815087748062052,0.0
1.0765249487253405,1.2169413007024898,-2.1198173134739853,0.0
0.25150229954645825,1.2882095021505786,-0.8938252557782156,0.0
0.010438992309761976,-1.9093753344255437,0.4581502550357857,0.0
1.2236516446023071,0.03622922736533515,0.7954119746315951,1.0
1.26888811013459,-1.1011221753587073,0.23214815550276774,0.0
0.9351802569201075,1.3559854549044148,2.4191766128231484,0.0
-1.9401961994757944,-0.03601598539955902,-0.804421504214634,1.0
0.9218998106494095,-0.07968585237156821,0.07722226261780789,0.0
-1.2494346555459142,-1.7385439031315315,-0.08378963583528606,0.0
-2.041614917061866,-0.9292951795928129,-0.32911608721041946,0.0
0.3758892774301405,-0.15689798514295947,-1.176498982361031,0.0
-1.8425325068884135,-0.6088168474621388,0.33057525883616995,0.0
-0.8842417746817707,-0.5469598902088669,0.876140340800647,1.0
-1.4810155051311875,1.8665730483942546,0.24058342759455398,0.0
-1.6099369815782227,-0.104625435293658,-0.45129992042005884,0.0
-0.45582854478778434,1.4377316531945703,-2.0127683704960084,0.0
-2.4305261658550568,0.7412664315673588,-1.019037481274525,0.0
-1.4643544284009147,-0.07251247284006343,-1.669119810549528,0.0
-1.2523714449027143,-0.40018996147934377,0.8625882055020669,0.0
-0.13226984945426357,0.8264330157491059,1.2738655839107058,0.0
-0.11320766346947346,0.6500872586068823,0.3193195754274567,0.0
2.3106408044198945,2.2370205582226945,-0.7815798723865683,1.0
0.13719234979960773,0.12907561603753576,-1.0062930898920925,0.0
0.8635686052339151,0.7725302059543211,0.30533800688681156,0.0
0.035862151964007764,1.0255403414926743,0.8338115102732904,0.0
0.11581575192522985,-0.5235164604835704,0.6218342790017537,0.0
-0.5850492193842736,-3.916792453412035,1.2994481027964881,0.0
1.2744946674235242,1.2860298669357195,-0.09120710417956956,1.0
-0.30331174664134547,-2.755542452894705,-0.052989840280166525,0.0
2.048597799812534,-2.1514447100471634,-0.5419548295031111,0.0
-0.8542338714989595,-1.6672292159846642,-1.4655935337948922,0.0
-1.2397106261262272,2.4834766251827527,0.9431953439201728,1.0
0.5599202487064998,1.5387210216685252,-1.3154995604268909,0.0
1.0081384092755097,-1.5718592794888269,0.831907899828606,0.0
-0.16605460733665997,-1.4678615628324356,-0.3850834302001108,0.0
-0.60655508870782,-0.8921000368604628,4.069782958410891,0.0
0.4677979317879019,1.2948264624932697,0.9310792169323764,0.0
-1.9225108741047947,0.27651286591002516,0.8207609848770516,1.0
1.3760071335561472,-0.26347284179612307,0.938825305340394,0.0
2.5225218378979464,-1.0249794671119947,-2.92899024891004,0.0
0.5285266730796273,0.39571593783105496,1.8882247243838033,1.0
-0.768950657522277,-1.875907056927857,0.9836398828770565,0.0
-0.19769817857519642,0.15821041623118517,1.7874014621491732,0.0
1.1522188952139893,2.043009942488755,1.846859899487894,0.0
2.3944379499545256,0.31801445144959944,1.9206630827188516,0.0
-2.20874842677923,0.14315716901935163,-1.3622850591246751,0.0
1.574901175531455,1.6387171867932877,-0.7435533464711054,1.0
-0.800377241577076,0.23164954424180723,-2.779559454085465,0.0
1.4610951979862377,1.014606686184202,-0.8357442418502177,0.0
0.10831695103008028,0.8499975303865218,-2.864319349520773,0.0
-0.5687696521497206,0.8636265784052416,-2.9595613091021744,0.0
-1.1865901663565441,-2.0260673142931656,-2.3144374150074136,0.0
1.8436782593714616,-2.627916165637204,-2.100226342829333,1.0
0.8031333904826666,-0.09730949398365386,-1.670247150655331,0.0
-0.6487407509684301,0.5655411883761399,-0.5813721630563647,0.0
-1.0712053782093365,-1.2106165909751594,1.5584384293641875,1.0
-0.39849562452937426,-1.0592979832073683,-3.7614508931591,0.0
2.281800683468474,-1.0035584786483027,0.2814484817596868,0.0
1.5653105341097215,3.8731784807421294,0.2706110763105352,1.0
0.31258639131419375,0.11027829191638727,-0.3390064525486141,0.0
-1.9808100880510446,2.1392226549641693,1.0487244059467673,0.0
-0.5799290248512475,-2.2117850642305106,1.0135382336281422,0.0
1.7074184364112628,1.1173658683110412,-1.5738217111704171,0.0
1.2804674280350021,-1.0465228835993392,-0.6795514127509299,0.0
0.2707360078223634,1.2229605675681938,1.9863466745061795,0.0
1.2095593811337455,-1.1432331936817233,0.006350436373732728,0.0
-0.07291444347239094,0.8410473574981364,1.134263871224816,0.0
